Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants,address
4337,FL,Broward (County),DEERFILED BEACH,33442,1,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Broward (County)"
4337,FL,Monroe (County),ISLAMORADA,33442,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Monroe (County)"
4337,FL,Broward (County),DEERFIELD BEACH,33443,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Broward (County)"
4337,FL,Palm Beach (County),DELRAY BEACH,33443,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Broward (County),DELRAY BEACH,33444,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Broward (County)"
4337,FL,Citrus (County),DELRAY BEACH,33444,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Citrus (County)"
4337,FL,Palm Beach (County),BOYNTON BEACH,33444,2,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELARAY BEACH,33444,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY,33444,4,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY BCH,33444,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DEL RAY BEACH,33444,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY BEACH,33444,2590,1050,1001,44,5,0,794,"$996,118",$0,"$671,203","$324,914",793,1,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY LAKES,33444,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELYRAY BEACH,33444,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DLRAY BEACH,33444,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),BOCA RATON,33445,1,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DE BEACH,33445,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY,33445,2,2,2,0,0,0,1,"$1,370",$0,"$1,370",$0,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY BEACH,33445,1838,647,629,16,2,0,465,"$531,304",$0,"$349,974","$181,330",465,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY BEACH FL,33445,2,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DE RAY BEACH,33445,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Miami-Dade (County),DELRAY BEACH,33446,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Miami-Dade (County)"
4337,FL,Palm Beach (County),CIR DEL REY BEACH,33446,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY BEACH,33446,476,148,144,4,0,0,152,"$167,764",$0,"$119,713","$48,050",152,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),KINGS POINT,33446,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE WORTH,33449,65,21,21,0,0,0,13,"$18,686",$0,"$12,330","$6,356",13,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),WELLINGTON,33449,35,12,12,0,0,0,8,"$5,740",$0,"$2,740","$3,000",8,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),PALM SPRIMGS,33451,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Charlotte (County),PORT CHARLOTTE,33452,1,0,0,0,0,0,1,$878,$0,$878,$0,1,0,0,0,"4337, FL, Charlotte (County)"
4337,FL,Martin (County),HOBE SOUND,33455,486,216,200,14,2,0,143,"$159,721",$0,"$89,320","$70,401",142,1,0,0,"4337, FL, Martin (County)"
4337,FL,Indian River (County),JUPITER,33458,1,1,1,0,0,0,1,$342,$0,$0,$342,1,0,0,0,"4337, FL, Indian River (County)"
4337,FL,Martin (County),JUPITER,33458,1,0,0,0,0,0,1,"$1,034",$0,"$1,034",$0,1,0,0,0,"4337, FL, Martin (County)"
4337,FL,Palm Beach (County),JUPITER,33458,940,293,286,6,1,0,239,"$308,470",$0,"$180,042","$128,428",238,0,1,1,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE PARK,33458,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE HARBOR,33459,5,3,3,0,0,0,1,"$1,370",$0,"$1,370",$0,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Dixie (County),LAKE WORTH,33460,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Dixie (County)"
4337,FL,Palm Beach (County),LAKE W,33460,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE WORTH,33460,4173,1574,1495,72,7,0,1253,"$1,666,495",$0,"$1,170,337","$496,158",1252,1,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKEWORTH,33460,5,1,1,0,0,0,1,"$1,928",$0,$0,"$1,928",1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKEWORTH BEACH,33460,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LANTANA,33460,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),PALM SPRINGS,33460,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),ROYAL PALM,33460,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),WEST PALM BEACH,33460,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Lake (County),LAKE WORTH,33461,3,0,0,0,0,0,1,"$1,002",$0,"$1,002",$0,1,0,0,0,"4337, FL, Lake (County)"
4337,FL,Miami-Dade (County),LAKE WORTH,33461,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Miami-Dade (County)"
4337,FL,Miami-Dade (County),PALM SPRINGS,33461,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Miami-Dade (County)"
4337,FL,Palm Beach (County),GREENACRES,33461,1,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE CLARKE SHORES,33461,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKEWORT,33461,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE WORTH,33461,3786,1225,1174,48,3,0,1178,"$1,538,650",$0,"$1,126,471","$412,178",1178,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKEWORTH,33461,5,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE WORTH CORRIDOR,33461,11,4,4,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE WORT RD,33461,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKKE WORTH,33461,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LANTANA,33461,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),PALM BEACH,33461,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),PALM SPRINGS,33461,1557,449,436,13,0,0,489,"$603,396",$0,"$437,862","$165,534",489,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),PALM SPRINT,33461,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),PALMS SPRINGS,33461,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),WEST PALM BEACH,33461,3,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Broward (County),LAKE WORTH,33462,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Broward (County)"
4337,FL,Palm Beach (County),ATLANTIS,33462,11,5,5,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),HYPOLUXO,33462,180,52,51,1,0,0,59,"$75,698",$0,"$56,771","$18,928",59,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE WORTH,33462,640,240,230,9,1,0,164,"$206,972",$0,"$134,572","$72,400",164,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LANTANA,33462,1839,644,613,31,0,0,601,"$783,126",$0,"$546,291","$236,835",601,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),PALM SPRINGS,33462,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),WEST PALM BEACH,33462,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Pasco (County),LANTANA,33462,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Pasco (County)"
4337,FL,Broward (County),LAKE WORTH,33463,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Broward (County)"
4337,FL,Dixie (County),LAKE WORTH,33463,1,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Dixie (County)"
4337,FL,Hendry (County),LAKE WORTH,33463,1,1,0,1,0,0,1,"$1,646",$0,"$1,646",$0,1,0,0,0,"4337, FL, Hendry (County)"
4337,FL,Highlands (County),LAKE WORTH,33463,1,0,0,0,0,0,1,"$1,245",$0,$745,$500,1,0,0,0,"4337, FL, Highlands (County)"
4337,FL,Lake (County),LAKE WORTH,33463,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Lake (County)"
4337,FL,Miami-Dade (County),LAKE WORTH,33463,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Miami-Dade (County)"
4337,FL,Palm Beach (County),BOYNTON BEACH,33463,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),GREE,33463,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),GREEN ACRES,33463,9,4,4,0,0,0,4,"$2,870",$0,"$1,370","$1,500",4,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),GREENACRES,33463,1540,523,504,18,1,0,476,"$551,390",$0,"$361,837","$189,554",475,1,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKEWOOD,33463,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE WORTH,33463,2646,892,868,23,1,0,837,"$961,888",$0,"$648,659","$313,229",836,1,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKEWORTH,33463,3,2,2,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE WORTH CORRIDOR,33463,15,4,4,0,0,0,6,"$8,850",$0,"$6,850","$2,000",6,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LANTANA,33463,1,1,0,1,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),WEST PALM BEACH,33463,2,2,2,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Pasco (County),LAKE WORTH,33463,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Pasco (County)"
4337,FL,Palm Beach (County),LAKE WORTH,33464,4,3,3,0,0,0,1,"$1,370",$0,"$1,370",$0,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE WORTH,33465,1,0,0,0,0,0,1,"$1,870",$0,"$1,370",$500,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Broward (County),LAKE WORTH,33467,2,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Broward (County)"
4337,FL,Palm Beach (County),BOYNTON BEACH,33467,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),GREENACRES,33467,25,9,9,0,0,0,10,"$7,082",$0,"$2,740","$4,342",10,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE WORTH,33467,1164,404,387,14,3,0,297,"$336,115",$0,"$226,854","$109,261",297,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKEWORTH,33467,2,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE WORTJ,33467,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),WELLINGTON,33467,3,1,1,0,0,0,1,"$1,870",$0,"$1,370",$500,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),WEST PALM BEACH,33467,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Hillsborough (County),RIVERVIEW,33469,1,1,1,0,0,0,1,"$2,428",$0,$0,"$2,428",1,0,0,0,"4337, FL, Hillsborough (County)"
4337,FL,Martin (County),JUPITER,33469,6,3,3,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Martin (County)"
4337,FL,Martin (County),TEQUESTA,33469,9,1,1,0,0,0,2,"$2,568",$0,"$2,068",$500,2,0,0,0,"4337, FL, Martin (County)"
4337,FL,Palm Beach (County),JUPITER,33469,69,21,21,0,0,0,17,"$17,708",$0,"$11,708","$6,000",17,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),JUPITER ISLAND,33469,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),TEQUESTA,33469,71,22,22,0,0,0,18,"$13,903",$0,"$8,220","$5,683",18,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LAKE WORTH,33470,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LOX,33470,6,2,2,0,0,0,2,"$3,240",$0,"$2,740",$500,2,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LOXAHATCHEE,33470,678,244,230,14,0,0,161,"$201,482",$0,"$138,184","$63,298",161,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),LOXAHATCHEE GROVES,33470,6,2,2,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),ROYAL PALM BEACH,33470,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),WELLINGTON,33470,4,3,3,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),WEST PALM BEACH,33470,1,0,0,0,0,0,1,"$1,870",$0,"$1,370",$500,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Glades (County),MOORE HAVEN,33471,331,220,175,41,4,0,113,"$126,505",$0,"$68,787","$57,718",113,0,0,0,"4337, FL, Glades (County)"
4337,FL,Glades (County),MOOREHAVEN,33471,1,0,0,0,0,0,1,$730,$0,$730,$0,1,0,0,0,"4337, FL, Glades (County)"
4337,FL,Glades (County),MORHAVEN,33471,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Glades (County)"
4337,FL,Hendry (County),MOORE HAVEN,33471,3,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Hendry (County)"
4337,FL,Hillsborough (County),MOORE HAVEN,33471,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Hillsborough (County)"
4337,FL,Palm Beach (County),BOYNTON BEACH,33472,211,68,64,2,2,0,50,"$58,548",$0,"$30,348","$28,200",50,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),BOYNTON BEACH,33473,39,18,16,2,0,0,17,"$14,954",$0,"$6,954","$8,000",17,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),PAHOKEE,33473,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Marion (County),OCALA,33475,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Marion (County)"
4337,FL,Martin (County),HOBE SOUND,33475,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Martin (County)"
4337,FL,Glades (County),PAHOKEE,33476,14,8,8,0,0,0,4,"$2,000",$0,$0,"$2,000",4,0,0,0,"4337, FL, Glades (County)"
4337,FL,Osceola (County),PAHOKEE,33476,1,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Osceola (County)"
4337,FL,Palm Beach (County),PAHOKEE,33476,1439,945,876,63,6,0,638,"$724,717",$0,"$389,273","$335,444",637,0,1,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),JUPITER,33477,114,37,36,1,0,0,26,"$28,756",$0,"$17,914","$10,842",26,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),JUPITER,33478,142,50,48,2,0,0,30,"$34,476",$0,"$26,134","$8,342",30,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),PALM BEACH,33480,144,39,39,0,0,0,41,"$44,165",$0,"$29,323","$14,842",41,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),SOUTH PALM BEACH,33480,17,5,5,0,0,0,3,"$3,798",$0,"$1,370","$2,428",3,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Pinellas (County),PALM BEACH,33480,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Pinellas (County)"
4337,FL,Palm Beach (County),DELRAY BEACH,33482,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),BOYNTON BEACH,33483,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY,33483,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY BEACH,33483,575,214,200,14,0,0,136,"$163,343",$0,"$117,871","$45,472",136,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),GULF STREAM,33483,2,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY,33484,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY B EACH,33484,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAY BEACH,33484,705,224,221,2,1,0,208,"$247,793",$0,"$173,143","$74,650",208,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),DELRAYBEACH,33484,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Sumter (County),DELRAY BEACH,33484,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Sumter (County)"
4337,FL,Palm Beach (County),BOCA RATON,33486,715,200,197,3,0,0,204,"$247,244",$0,"$187,311","$59,933",204,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Broward (County),BOCA RATON,33487,1,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Broward (County)"
4337,FL,Palm Beach (County),BOCA RATON,33487,509,146,140,6,0,0,139,"$166,247",$0,"$124,064","$42,183",139,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),HIGHLAND BEACH,33487,31,15,13,2,0,0,6,"$5,240",$0,"$2,740","$2,500",6,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Glades (County),SOUTH BAY,33493,1,0,0,0,0,0,1,"$1,230",$0,$730,$500,1,0,0,0,"4337, FL, Glades (County)"
4337,FL,Palm Beach (County),SOUTH BAY,33493,629,374,347,24,3,0,242,"$320,388",$0,"$153,066","$167,322",242,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Duval (County),PORT SAINT LUCIE,33495,1,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Duval (County)"
4337,FL,Broward (County),BOCA RATON,33496,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Broward (County)"
4337,FL,Palm Beach (County),BOCA RATON,33496,389,134,134,0,0,0,98,"$94,514",$0,"$59,014","$35,500",98,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),BOCA RATON,33497,2,1,1,0,0,0,1,"$1,870",$0,"$1,370",$500,1,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Palm Beach (County),BOCA RATON,33498,189,63,62,1,0,0,46,"$40,262",$0,"$21,920","$18,342",46,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Hillsborough (County),TAMPA,33506,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Hillsborough (County)"
4337,FL,Hillsborough (County),BRANDON,33509,3,0,0,0,0,0,1,"$1,014",$0,"$1,014",$0,1,0,0,0,"4337, FL, Hillsborough (County)"
4337,FL,Hillsborough (County),BRANDON,33510,1531,505,487,14,4,0,428,"$397,606",$0,"$199,240","$198,366",428,0,0,0,"4337, FL, Hillsborough (County)"
4337,FL,Hillsborough (County),DOVER,33510,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Hillsborough (County)"
4337,FL,Hillsborough (County),NORTH BRANDON,33510,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Hillsborough (County)"
4337,FL,Hillsborough (County),TAMPA,33510,2,1,1,0,0,0,1,$342,$0,$0,$342,1,0,0,0,"4337, FL, Hillsborough (County)"
4337,FL,Miami-Dade (County),BRANDON,33510,1,0,0,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4337, FL, Miami-Dade (County)"
4337,FL,Hillsborough (County),BRA,33511,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Hillsborough (County)"
4337,FL,Hillsborough (County),BRANDON,33511,3010,908,876,26,6,0,851,"$738,434",$0,"$381,955","$356,479",851,0,0,0,"4337, FL, Hillsborough (County)"
4337,FL,Pinellas (County),BRANDON,33511,2,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Pinellas (County)"
4337,FL,Lake (County),BUSHNELL,33513,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Lake (County)"
4337,FL,Sumter (County),BUSHNELL,33513,451,187,183,3,1,0,102,"$85,662",$0,"$46,334","$39,328",102,0,0,0,"4337, FL, Sumter (County)"
4337,FL,Sumter (County),CENTER HILL,33514,116,54,51,2,1,0,28,"$24,841",$0,"$16,974","$7,867",28,0,0,0,"4337, FL, Sumter (County)"
4337,FL,Sumter (County),CENTERHILL,33514,4,3,3,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Sumter (County)"
4337,FL,Palm Beach (County),WEST PALM BEACH,33515,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Palm Beach (County)"
4337,FL,Sumter (County),COLEMAN,33521,63,26,24,2,0,0,18,"$14,803",$0,"$8,120","$6,683",18,0,0,0,"4337, FL, Sumter (County)"
4337,FL,Hernando (County),DADE CITY,33523,108,59,45,13,1,0,47,"$120,826",$0,"$77,434","$43,392",45,2,0,0,"4337, FL, Hernando (County)"
4337,FL,Hernando (County),RIDGE MANOR,33523,48,20,20,0,0,0,17,"$18,626",$0,"$9,126","$9,500",17,0,0,0,"4337, FL, Hernando (County)"
4337,FL,Pasco (County),DADE,33523,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Pasco (County)"
4337,FL,Pasco (County),DADE CITY,33523,1003,417,382,32,3,0,342,"$425,639",$0,"$227,506","$198,132",342,0,0,0,"4337, FL, Pasco (County)"
4337,FL,Pasco (County),LACOOCHEE,33523,11,4,3,1,0,0,2,"$9,142",$0,"$3,042","$6,100",2,0,0,0,"4337, FL, Pasco (County)"
4337,FL,Pasco (County),RIDGE MANOR,33523,9,3,2,1,0,0,4,"$7,998",$0,"$5,070","$2,928",4,0,0,0,"4337, FL, Pasco (County)"
4337,FL,Pasco (County),CRYSTAL SPRINGS,33524,2,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4337, FL, Pasco (County)"
