disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,hash,lastRefresh
4254,217,1212227.55,1118316.44,93911.11,12116962.16,487912.15,11245721.01,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,ced212a4fd17e5b950df1b689ef4275e,2020-01-04T04:43:41.469Z
4269,10618,62683456.32,45072744.7,17610711.62,38785497.05,18214108.51,19751712.54,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,031fc2ae7010780f2dedeb72ad46838d,2020-01-04T04:43:41.466Z
4279,,,,,7462543.93,4895895.05,2382950.88,2020-01-04T00:00:00.000Z,,8982197c56d558a58ab02b4c004fcb5a,2020-01-04T03:23:29.968Z
4278,,,,,4791966.21,439534.44,4202424.77,2020-01-04T00:00:00.000Z,,215a050f0407014b45579d3593583ef1,2020-01-04T03:23:29.961Z
4288,,,,,8843505.89,524284.1,8027740.79,2020-01-04T00:00:00.000Z,,7b89846ba15df0d71a7a4d1ddb159678,2020-01-04T03:23:29.972Z
4237,391,439284.08,220241.9,219042.18,,,,,2020-01-04T00:00:00.000Z,03171d1981179c12fd64c7b65e4c6daa,2020-01-04T04:43:41.471Z
4270,,,,,2365251.34,240566.75,2033676.59,2020-01-04T00:00:00.000Z,,a71be0fe86f8eff53315226eff5292b1,2020-01-04T03:23:29.968Z
4262,,,,,46994294.43,45407153.42,625146.24,2020-01-04T00:00:00.000Z,,2f4db96b26af4989ce03b5933e2a9979,2020-01-04T03:23:29.822Z
4247,,,,,29609795.91,16040946.91,12687562,2020-01-04T00:00:00.000Z,,c7b5a7179f83fd9b29f137065fdc9fd3,2020-01-04T03:23:29.837Z
4287,,,,,6745588.34,448438.27,5916675.92,2020-01-04T00:00:00.000Z,,db14073ed8e9694f898d44a65f220a17,2020-01-04T03:23:29.966Z
4272,5697,40647560.21,34026997.09,6620563.12,62869783.82,11883775.54,49406806.28,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,e85a8b76fb5fd0ea9e1fe1932bc84709,2020-01-04T04:43:41.478Z
4312,,,,,269934.77,36627.59,233307.18,2020-01-04T00:00:00.000Z,,ad5ec57dd245884296a9f1aace29e2c9,2020-01-04T03:23:29.959Z
4297,593,2962689.95,1955548.44,1007141.51,22966256.14,10284579.81,11991124.33,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,b0d23c1dbc7ea37bc29be82712232fcd,2020-01-04T04:43:41.479Z
4337,774691,1020968233.16,712483650.67,308484582.49,1809575710.77,1414846007.03,361209840.4,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,ccf23cb83ed6fcb1b1d91ab942a8d633,2020-01-04T04:43:41.472Z
4322,,,,,26758295,20328824.67,6240293.33,2020-01-04T00:00:00.000Z,,8215c5cac3951aeb4a6917052b0e4672,2020-01-04T03:23:29.965Z
5004,,,,,5285123.42,41966.23,,2020-01-04T00:00:00.000Z,,9a91a8262ec95d9fa5b9ada2e161d9db,2020-01-04T03:23:30.052Z
4347,,,,,5667113.37,1466034.66,3976746.01,2020-01-04T00:00:00.000Z,,205fd75785204ec1b0e698962bfb1022,2020-01-04T03:23:29.974Z
4331,469,2770197.73,2279644.59,490553.14,15160079.34,1635551.63,13456964.66,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,17646234941d6c31e9bb809dc36c62f1,2020-01-04T04:43:41.463Z
4316,,,,,1729979.45,386527.2,1287325.25,2020-01-04T00:00:00.000Z,,4832e07abb5854413d9a892ecc4d7c3a,2020-01-04T03:23:29.962Z
4224,,,,,4318133.91,1848805.7,2351802.21,2020-01-04T00:00:00.000Z,,daaea5723ad99f1965bfe125eb6cab49,2020-01-04T03:23:29.829Z
4209,,,,,4917407.03,4709080.45,70282.31,2020-01-04T00:00:00.000Z,,469ac4501497de7bd1c26ac80817d869,2020-01-04T03:23:29.835Z
4249,,,,,25062438.22,5723193.91,18508927.94,2020-01-04T00:00:00.000Z,,a39e6dff3455a327c002e6a140c2e38b,2020-01-04T03:23:29.816Z
4234,,,,,7238996.8,1091945.48,5689617.58,2020-01-04T00:00:00.000Z,,43e7d96093aecc55d9aeaff1ed2ca92b,2020-01-04T03:23:29.836Z
4274,,,,,4226556.24,304934.78,3746277.46,2020-01-04T00:00:00.000Z,,84c6bbcdd02751261ca7365f3ce2a44e,2020-01-04T03:23:29.975Z
4259,,,,,19741969.14,1320405.23,18330708.91,2020-01-04T00:00:00.000Z,,364db2a0fc831d8619c08b9e867c3280,2020-01-04T03:23:29.816Z
4283,6817,21105530.96,17967178.06,3138352.9,359012166.53,247004187.23,98829956.3,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,a029fd5caa97c91ecfafd317f4dd6974,2020-01-04T04:43:41.479Z
4268,1402,8141242.5,6596252.97,1544989.53,8775287.98,1210099.8,7565188.18,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,1720a468554f3ee6db9dcf4a121fc5c9,2020-01-04T04:43:41.467Z
4275,,,,,3236435.63,45898.98,3180573.65,2020-01-04T00:00:00.000Z,,b511b7cafeb66285de49ee01bcb34c89,2020-01-04T03:23:29.960Z
4252,,,,,13228232.11,172539.64,12678259.47,2020-01-04T00:00:00.000Z,,1b3db18682f5c506b67ca087b1a15e1d,2020-01-04T03:23:29.831Z
4277,83010,776036822.5,612168474.28,163868348.22,682473416.35,420487766.35,249305650,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,97374afa48c585709492428b72ae2adc,2020-01-04T04:43:41.476Z
4302,,,,,3345510.33,1728987.46,1525927.87,2020-01-04T00:00:00.000Z,,a21f5e348d173ed780eb915995976eae,2020-01-04T03:23:29.963Z
4327,,,,,5825762.59,450406.92,4568815.53,2020-01-04T00:00:00.000Z,,b73ebd646ba4e4abf0f7c26dbae74b40,2020-01-04T03:23:29.974Z
4352,,,,,14730868.38,29670.68,13936425.3,2020-01-04T00:00:00.000Z,,a2a07c2c00b874079558ae0b18643067,2020-01-04T03:23:29.969Z
4321,,,,,2787860.62,3249.79,2698591.53,2020-01-04T00:00:00.000Z,,108f4681a220b5e708c084a521966c7a,2020-01-04T03:23:29.961Z
4214,,,,,84369001.01,75022744.99,6418860.02,2020-01-04T00:00:00.000Z,,5ab6b1e09c3d20443545dab5609f4643,2020-01-04T03:23:29.828Z
4239,921,5516103.42,4868940.89,647162.53,10701167.47,542225.08,9804537.39,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,719eddc53a1721166725824f397ae347,2020-01-04T04:43:41.416Z
4264,,,,,81493043.11,69423187.04,9610162.07,2020-01-04T00:00:00.000Z,,5e5565d564f30f29facc838fad42997f,2020-01-04T03:23:29.832Z
4273,4949,42352923.65,35711175.9,6641747.75,175720539.35,57198942.48,117545942.68,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,4fa3d5d9eef511dcfb6d71d3951f0870,2020-01-04T04:43:41.473Z
4280,1984,8693303.61,6904983.45,1788320.16,59362714.8,31889485.89,25662341.91,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,12178688c42e0a88611c2e632cc7da7a,2020-01-04T04:43:41.467Z
4295,577,3338999.67,2421481.31,917518.36,10458936.05,6803365.95,3655570.1,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,fc0a2990eefa54fc8a7a2bc5d8b27848,2020-01-04T04:43:41.465Z
4320,,,,,33087157.62,15238853.86,16790926.76,2020-01-04T00:00:00.000Z,,40b313ac2031d6467fc8dd9a6ce2fbb8,2020-01-04T03:23:29.962Z
4305,,,,,51013280.04,15740730.52,33870359.43,2020-01-04T00:00:00.000Z,,9670e9f914d6af22c0d0255b91a9e02d,2020-01-04T03:23:29.962Z
4345,,,,,8379986.35,5296645.39,2129846.63,2020-01-04T00:00:00.000Z,,46dc82a5468893741ef1197ac30f2fc0,2020-01-04T03:23:29.965Z
4330,,,,,10322078.42,168883.52,9241337.86,2020-01-04T00:00:00.000Z,,75f221f04a52de3b063754a2ed1e34d4,2020-01-04T03:23:29.973Z
4341,3,9674.92,9674.92,,3794477.53,2113123.98,1444308.14,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,68b8941ce8c2d75fdd4b105967862c4b,2020-01-04T04:43:41.516Z
4355,,,,,8992950.24,1325006.54,6635087.63,2020-01-04T00:00:00.000Z,,bc10b0fb7864591ff935d5420eb54040,2020-01-04T03:23:29.973Z
5008,,,,,1690213.97,11322.89,,2020-01-04T00:00:00.000Z,,03ec4557078d88f84ca5eca14ad055de,2020-01-04T03:23:30.056Z
4351,,,,,8628670.35,768622.38,7820482.97,2020-01-04T00:00:00.000Z,,ee95a8babdee5ea3e821fad1aa54795e,2020-01-04T03:23:29.963Z
4304,,,,,12543471.43,2769651.33,9382711.33,2020-01-04T00:00:00.000Z,,e219a497290bbb04c85daf86796fc8f3,2020-01-04T03:23:29.963Z
4289,,,,,16647437.59,9360316.26,6197270.71,2020-01-04T00:00:00.000Z,,5274303846c52e168e5900dfa8dc9cbe,2020-01-04T03:23:29.960Z
4329,,,,,5166411.89,160325.96,4553434.29,2020-01-04T00:00:00.000Z,,83e5af7eb5fc2fc5bf536a96d49f0845,2020-01-04T03:23:29.973Z
4314,,,,,16015039.07,13849278.44,2104563.63,2020-01-04T00:00:00.000Z,,0a14de3d51082753ac73fc1f38e44708,2020-01-04T03:23:29.967Z
4354,,,,,7984768.84,4473450.83,2513850.68,2020-01-04T00:00:00.000Z,,36d1c27065f89f1d975cfba6c7d68488,2020-01-04T03:23:29.973Z
4339,475256,1336300988.04,767742311.24,568558676.8,6032742454.13,5183086922.99,527633012.86,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,353c22d94529852a0f0d5c7aaba8077a,2020-01-04T04:43:41.478Z
4303,,,,,9983013.84,3690129.54,5929383.3,2020-01-04T00:00:00.000Z,,f6021b31807fd795fab142ac2db73350,2020-01-04T03:23:29.969Z
5006,,,,,422788.56,2458.64,,2020-01-04T00:00:00.000Z,,03c288554c7d2de88df2fa1812a3f4a1,2020-01-04T03:23:30.053Z
4290,661,2598417.07,2411058.28,187358.79,7013278.2,1033298.56,5758402.64,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,8f156753ad10acf1ecc3a74449c0cb09,2020-01-04T04:43:41.474Z
4313,,,,,7952093.73,793624.91,6798437.82,2020-01-04T00:00:00.000Z,,5f30de406a87f6b512264871a1d6dc7a,2020-01-04T03:23:29.973Z
4315,,,,,85924213.19,790671.36,82339800.83,2020-01-04T00:00:00.000Z,,d0b0da7b6c061e4249bf1b699730e98c,2020-01-04T03:23:29.965Z
4338,9371,13643351.67,10119352.55,3523999.12,121278771.4,59067215.98,47835303.03,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,99feb61a7dd9a68c84f420a7ea51dc82,2020-01-04T04:43:41.476Z
4340,11701,44112249.83,30365387.35,13746862.48,2087647367.34,1336264722.08,591856641.29,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,2eaac75bd9ef1f6828966892ac38ec13,2020-01-04T04:43:41.479Z
5005,,,,,6669639.04,63053.01,,2020-01-04T00:00:00.000Z,,d7be3dd3926dcac4b17f6f51cb846031,2020-01-04T03:23:30.042Z
5007,,,,,18887542.09,198194.59,,2020-01-04T00:00:00.000Z,,b89cfa4632bdaa0cb97576f99dd2cb5d,2020-01-04T03:23:30.063Z
4285,28971,98842212.59,69249444.05,29592768.54,292487587.18,79407248.84,203270840.34,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,1e496f6b7d76f68c8838a6f49d28cf39,2020-01-04T04:43:41.480Z
5003,,,,,177279.62,70716.2,,2020-01-04T00:00:00.000Z,,10b616a072717b8bb3ee19e9e4deee8d,2020-01-04T03:23:30.055Z
4310,,,,,7487144.48,752326.36,6497459.12,2020-01-04T00:00:00.000Z,,933d5a750ae0298f9676d6fc36d3a9cf,2020-01-04T03:23:29.971Z
4299,,,,,120514739.75,3759961.12,113963030.63,2020-01-04T00:00:00.000Z,,fd0b9254a332a502e6f5a2f1be35bb2c,2020-01-04T03:23:29.964Z
4335,8891,40826320.17,29559255.81,11267064.36,64701146.89,52318258.29,5924155.19,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,83b2afaee97004d0f4deec2a873d4a3a,2020-01-04T04:43:41.464Z
4324,,,,,4446146.76,575803.34,3829306.42,2020-01-04T00:00:00.000Z,,7fa31fcff31c0f83dd288fdaa0c67418,2020-01-04T03:23:29.968Z
4349,,,,,5507887.36,2740395.74,2287395.93,2020-01-04T00:00:00.000Z,,6f1f3ed006fc02f8f5c6fca43b147207,2020-01-04T03:23:29.959Z
5002,,,,,128885.39,60934.77,,2020-01-04T00:00:00.000Z,,6d6d1c54e8f8bf8fdf2a71cbb993cade,2020-01-04T03:23:30.042Z
4298,,,,,9834694.12,684944.84,8965366.4,2020-01-04T00:00:00.000Z,,9f837b70d1525692e76438f463f74fe7,2020-01-04T03:23:29.964Z
4323,,,,,5107753.29,268433.01,4675869.28,2020-01-04T00:00:00.000Z,,4de2251e49f7900b70ac319f757fd6ae,2020-01-04T03:23:29.975Z
4300,588,3006480.74,2381737.69,624743.05,,,,,2020-01-04T00:00:00.000Z,d4a4c63ff83ae2edd39938638a4fceba,2020-01-04T04:43:41.476Z
4348,,,,,21076723.35,5570751.32,14534543.61,2020-01-04T00:00:00.000Z,,60c35701a70f35e589896703094d98b9,2020-01-04T03:23:29.969Z
4325,,,,,15588072.47,2604560.06,12309391.01,2020-01-04T00:00:00.000Z,,32345169fad81e9bdf5801308438532b,2020-01-04T03:23:29.960Z
4350,,,,,9412610.99,4530605.77,4062693.9,2020-01-04T00:00:00.000Z,,2d99bcccc54f51ef2869e4f5ea438a0a,2020-01-04T03:23:29.969Z
4346,,,,,33299730.68,17750043.06,12839601.89,2020-01-04T00:00:00.000Z,,a05fc9b373abba824197051d71fa9985,2020-01-04T03:23:29.964Z
4284,2093,6611177.87,5306453.19,1304724.68,95692582.5,73592710.13,19217939.37,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,9e701b73b65c9d5f5c0c7c9e1b58ac57,2020-01-04T04:43:41.470Z
4309,,,,,28117451.82,4503098.21,22447655.18,2020-01-04T00:00:00.000Z,,c03281133b1f0b4197c57fd4523a07b5,2020-01-04T03:23:29.972Z
4334,,,,,6066079.86,1042923.87,4461112.44,2020-01-04T00:00:00.000Z,,e775ec013e4c9ddd38d6cc8b4d48019c,2020-01-04T03:23:29.973Z
5001,,,,,131798.94,69974.07,,2020-01-04T00:00:00.000Z,,88ada1395f155ad541c24924fcdd7b6b,2020-01-04T03:23:29.975Z
4308,,,,,414192716.49,143741955.35,267362137.14,2020-01-04T00:00:00.000Z,,94036ebabc83c843c2f513eb39d6fc6a,2020-01-04T03:23:29.968Z
4333,,,,,2076491.98,105669.13,1823078.01,2020-01-04T00:00:00.000Z,,402928656cbab4f572e6c009b10df439,2020-01-04T03:23:29.972Z
5000,,,,,490873.82,140970.26,,2020-01-04T00:00:00.000Z,,160c34d3074c1818735c67e02c09e448,2020-01-04T03:23:30.054Z
4356,,,,,5307125.73,1035633.62,3597279.05,2020-01-04T00:00:00.000Z,,4b458bb18f7651eda5f2cd1d669e716c,2020-01-04T03:23:29.964Z
4294,321,631364.39,458957.44,172406.95,15509754.82,8915178.86,6167060.96,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,8e181ab921697c38671b5869a22743ae,2020-01-04T04:43:41.468Z
4319,,,,,23359298.67,1381183.67,20861837,2020-01-04T00:00:00.000Z,,6db3472ec0ff7050a241097cbcfdb155,2020-01-04T03:23:29.966Z
4344,4417,17988120.57,11058737.64,6929382.93,364496754.38,316441472.69,44293814.2,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,a4f88018186d370d5948c496b0d01ff5,2020-01-04T04:43:41.517Z
4328,,,,,2934373.55,1903124.39,936328.16,2020-01-04T00:00:00.000Z,,ec966917b62ef2faa3a6117af422de06,2020-01-04T03:23:29.972Z
4293,442,3433359.29,1663176.79,1770182.5,3961245.33,3835218.33,,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,e0135ebb5cc5d3551ad6cf41bac642e4,2020-01-04T04:43:41.463Z
4318,913,3961671.43,3159425.67,802245.76,28044295.1,2417034.29,24703563.81,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,881674c781e7540cb73076b1b5fa08b0,2020-01-04T04:43:41.473Z
4353,737,5087697.22,4189991.4,897705.82,165318294.64,150663624.42,11140606.05,2020-01-04T00:00:00.000Z,2020-01-04T00:00:00.000Z,12d69f213bacb45a2540dc96cc22c0ae,2020-01-04T04:43:41.471Z
4343,,,,,8969319.44,921024.39,7402385.65,2020-01-04T00:00:00.000Z,,69d48c529d1d0e27f565604e4d8dafdd,2020-01-04T03:23:29.968Z
5010,,,,,6664.22,6664.22,,2020-01-04T00:00:00.000Z,,1674799391d4e1441d0e1136be1d4d09,2020-01-04T03:23:30.062Z
5012,,,,,528668.37,70321.42,,2020-01-04T00:00:00.000Z,,c51566db5e6080f68224ed2f4c8dea45,2020-01-04T03:23:30.047Z
5021,,,,,2950234.62,53248.22,,2020-01-04T00:00:00.000Z,,8cb8044763d03ec1f5b4e1366ec6778c,2020-01-04T03:23:30.054Z
5039,,,,,3790767.48,,,2020-01-04T00:00:00.000Z,,fe7d5c110d18d7566c01ca5c6ed9951b,2020-01-04T03:23:30.041Z
5022,,,,,637374.01,,,2020-01-04T00:00:00.000Z,,d96fff3582974eba38833681f8032101,2020-01-04T03:23:30.042Z
5014,,,,,1820322.36,,,2020-01-04T00:00:00.000Z,,ab6938fef5d79cd494cf4a45b6a34b59,2020-01-04T03:23:30.051Z
5064,,,,,40562.99,1689.23,,2020-01-04T00:00:00.000Z,,fbc405ffe6004280dd831182a42a204b,2020-01-04T03:23:30.051Z
5024,,,,,8331302.41,271414.35,,2020-01-04T00:00:00.000Z,,c63d6e22511012342b50049c97d14b50,2020-01-04T03:23:30.058Z
5089,,,,,856036.04,95620.59,,2020-01-04T00:00:00.000Z,,decf919182c77485ea83261ee1fa9e91,2020-01-04T03:23:30.047Z
5031,,,,,7881912.63,57390.73,,2020-01-04T00:00:00.000Z,,9b703abce24f1212bb22592c0bcb1778,2020-01-04T03:23:30.047Z
5114,,,,,187916.92,7023.67,,2020-01-04T00:00:00.000Z,,8d4aeee9775d0dffd7ea35005abb2fc2,2020-01-04T03:23:30.051Z
5049,,,,,462462.74,27733.85,,2020-01-04T00:00:00.000Z,,85aac41389b8fb6415dfbb408e9f614b,2020-01-04T03:23:30.049Z
5074,,,,,3469119.78,56661.62,,2020-01-04T00:00:00.000Z,,b3c1630fcdd36d95799fd5fd194d3c71,2020-01-04T03:23:30.062Z
5099,,,,,7888124.28,186726.43,,2020-01-04T00:00:00.000Z,,723239196e3f8fd960b8a87c581584e3,2020-01-04T03:23:30.054Z
5124,,,,,1930296.01,109887.55,,2020-01-04T00:00:00.000Z,,679ab96b6ec1a95748058223d7c334fa,2020-01-04T03:23:30.058Z
5056,,,,,2758839.89,46901.43,,2020-01-04T00:00:00.000Z,,2bcfaa983352b5e3b1599fe4d2c1b049,2020-01-04T03:23:30.061Z
5081,,,,,17367834.02,1019554.95,,2020-01-04T00:00:00.000Z,,49f754bac52c2c42b7d2dc1c8f8573b0,2020-01-04T03:23:30.061Z
5106,,,,,,,,,,5cb2463f9b10f730b1e5dbe9c2ce392b,2019-10-10T20:03:58.183Z
5131,,,,,4239105.09,775835.9,,2020-01-04T00:00:00.000Z,,ab9d0d19fdedd3997818e3140f9269bf,2020-01-04T03:23:30.047Z
5016,,,,,3135.26,3135.26,,2020-01-04T00:00:00.000Z,,9689b94c05dd9f506bb778f23a30ce2a,2020-01-04T03:23:30.042Z
5034,,,,,2493847.84,57954.89,,2020-01-04T00:00:00.000Z,,d497283d556cf01591619c9507dfbeb6,2020-01-04T03:23:30.050Z
5017,,,,,684418.07,13849.74,,2020-01-04T00:00:00.000Z,,415c194375376c4497733ac1ddfc5dc3,2020-01-04T03:23:30.059Z
5059,,,,,1329554.54,88250.84,,2020-01-04T00:00:00.000Z,,beb7258303efe0a28e279e139ce77ee9,2020-01-04T03:23:30.064Z
5084,,,,,6212010.79,42889.71,,2020-01-04T00:00:00.000Z,,6d62fb84cfcc10077d9dbe34a56f1b57,2020-01-04T03:23:30.052Z
5109,,,,,,,,,,a090a9e83d83d21714a784f03243af70,2019-10-10T20:03:58.191Z
5011,,,,,1803712.29,16745.89,,2020-01-04T00:00:00.000Z,,7e1768dc26618f03e33b920ca7bb5062,2020-01-04T03:23:30.052Z
5019,,,,,1158109.53,9390.03,,2020-01-04T00:00:00.000Z,,7bc9f8f9687a50de457bbe1732b8b015,2020-01-04T03:23:30.051Z
5026,,,,,2515374.98,14137.59,,2020-01-04T00:00:00.000Z,,f83b4134f9008863d05696221f54ef50,2020-01-04T03:23:30.047Z
5044,,,,,1077214.49,36947.91,,2020-01-04T00:00:00.000Z,,f7ab1f2b40ff263293b73f9e23fc5fef,2020-01-04T03:23:30.043Z
5069,,,,,2060560.04,18737.16,,2020-01-04T00:00:00.000Z,,33f45725ef4a6c180f0877783490a333,2020-01-04T03:23:30.061Z
5094,,,,,1803.94,1803.94,,2020-01-04T00:00:00.000Z,,855150c6eca357678de9c0434e80df69,2020-01-04T03:23:30.053Z
5119,,,,,,,,,,f429b5224ecde94429e8a9e06561a9be,2019-10-10T20:03:58.188Z
5051,,,,,0,0,,2020-01-04T00:00:00.000Z,,71bb738dd06a0377794414c22b95d0db,2020-01-04T03:23:30.053Z
5029,,,,,1302251.57,71301.68,,2020-01-04T00:00:00.000Z,,0c28449275f2bb035b5348598c4e8ab9,2020-01-04T03:23:30.046Z
5036,,,,,563414.74,6665.84,,2020-01-04T00:00:00.000Z,,6ed892e2dfa00b08721c2317ece2c73b,2020-01-04T03:23:30.060Z
5054,,,,,1385550.7,351331.12,,2020-01-04T00:00:00.000Z,,db3337b37f4ad410c54a003c49b76585,2020-01-04T03:23:30.063Z
5079,,,,,5294854.84,165881.8,,2020-01-04T00:00:00.000Z,,c7771381f2ef679607cf0eb989176777,2020-01-04T03:23:30.055Z
5104,,,,,12973.55,625.03,,2020-01-04T00:00:00.000Z,,1364aa886bf17d791ebbbed6e4c9b8ec,2020-01-04T03:23:30.052Z
5129,,,,,1404739.02,338263.71,,2020-01-04T00:00:00.000Z,,d427cc54f84ce9d91a2b94a6de49efd9,2020-01-04T03:23:30.047Z
5061,,,,,9760200.98,34444.84,,2020-01-04T00:00:00.000Z,,2c782284a7143afb6a1b6a486e9e945b,2020-01-04T03:23:30.060Z
5086,,,,,912000.51,20640.11,,2020-01-04T00:00:00.000Z,,07706c341b66a13e85a15b584a67c573,2020-01-04T03:23:30.041Z
5111,,,,,3149241.65,273417.55,,2020-01-04T00:00:00.000Z,,1bc99dc3af96fcbeb40ae06b03ee84f8,2020-01-04T03:23:30.052Z
5027,,,,,6120974.5,6593.27,,2020-01-04T00:00:00.000Z,,3749ba7aac59d9b69cdc0b94bc932924,2020-01-04T03:23:30.046Z
5052,,,,,543827.73,30175.29,,2020-01-04T00:00:00.000Z,,4c46836a4d12d47ca8d64324f0b0c5f5,2020-01-04T03:23:30.042Z
5077,,,,,3340243.4,23089.55,,2020-01-04T00:00:00.000Z,,3eede08905a8866c082cb965834eda13,2020-01-04T03:23:30.055Z
5047,,,,,2540783.4,15480.53,,2020-01-04T00:00:00.000Z,,2ee5e110c0869d5f33a0377258dba488,2020-01-04T03:23:30.045Z
5072,,,,,605304.22,10219.39,,2020-01-04T00:00:00.000Z,,241b4484848e967c94a2489ed4d8cb2a,2020-01-04T03:23:30.048Z
5015,,,,,219570.61,31829.63,,2020-01-04T00:00:00.000Z,,94938a0ab876a0a28ace5b93aafae97a,2020-01-04T03:23:30.059Z
5018,,,,,285252.85,35501.83,,2020-01-04T00:00:00.000Z,,dea621bbc939d07833dc5167c8d4ac83,2020-01-04T03:23:30.051Z
5076,,,,,1960049.13,5236.13,,2020-01-04T00:00:00.000Z,,d65ed35db87d786bad2cbb14c2ae6101,2020-01-04T03:23:30.041Z
5046,,,,,7528839.33,3244.84,,2020-01-04T00:00:00.000Z,,a704b6f2fc41b30ce3fffba5f87de483,2020-01-04T03:23:30.051Z
5101,,,,,2017.05,,,2020-01-04T00:00:00.000Z,,9b5b48239ef53b9675a290b824f718b9,2020-01-04T03:23:29.975Z
5071,,,,,9965653.79,4455.09,,2020-01-04T00:00:00.000Z,,b85477d6e982445615541968caa063a4,2020-01-04T03:23:30.063Z
5126,,,,,303612.8,303612.8,,2020-01-04T00:00:00.000Z,,b45665a31b091be7bb67a38a89f95d07,2020-01-04T03:23:30.048Z
5096,,,,,84908.78,0,,2020-01-04T00:00:00.000Z,,8c87610dd204a06bc3a12cf2d9d7d180,2020-01-04T03:23:30.058Z
5042,,,,,908893.49,7922.24,,2020-01-04T00:00:00.000Z,,d50a7565f223e3c1e7f3211b7c439e95,2020-01-04T03:23:30.050Z
5121,,,,,103478.1,85121.51,,2020-01-04T00:00:00.000Z,,23aecc0ac5848d3677690100fc60fd1d,2020-01-04T03:23:30.054Z
5067,,,,,8062198.55,212807.85,,2020-01-04T00:00:00.000Z,,66eb04cba753f0d8f593a03bb97a264c,2020-01-04T03:23:30.056Z
5037,,,,,30712289.96,65129.22,,2020-01-04T00:00:00.000Z,,674178f93f6f5eb34ad231c396e355a8,2020-01-04T03:23:30.057Z
5092,,,,,8161523.09,55459.35,,2020-01-04T00:00:00.000Z,,a75a84620647c9344e13a241c186f806,2020-01-04T03:23:30.048Z
5062,,,,,17298171.19,54506.81,,2020-01-04T00:00:00.000Z,,57709ca1ec8271bd03ac6c5ca8fc7e07,2020-01-04T03:23:30.045Z
5013,,,,,775643.48,12392.55,,2020-01-04T00:00:00.000Z,,3d71432cb92397951216a0ceef6119c1,2020-01-04T03:23:30.063Z
5087,,,,,57903.97,53041.98,,2020-01-04T00:00:00.000Z,,120ae0053c7ef9d161a2c749a69d753e,2020-01-04T03:23:30.044Z
5020,,,,,3030510.33,24222.71,,2020-01-04T00:00:00.000Z,,4f463c59db675fc9a52d50c95813292d,2020-01-04T03:23:30.057Z
5030,,,,,3725524.98,,,2020-01-04T00:00:00.000Z,,d094c87f5c42f9a16a891e62a0686386,2020-01-04T03:23:30.054Z
5023,,,,,2220729.36,9611.5,,2020-01-04T00:00:00.000Z,,2e3b44edd414a69907428c69befa30ef,2020-01-04T03:23:30.041Z
5041,,,,,5721365.01,201109.1,,2020-01-04T00:00:00.000Z,,03e9e70a605f0eb16f4619aaf56f6949,2020-01-04T03:23:30.052Z
5066,,,,,9630026.88,8440.78,,2020-01-04T00:00:00.000Z,,bf4ab60d0610b6b06338f9d730ae9d3d,2020-01-04T03:23:30.043Z
5091,,,,,13879598.9,101172.22,,2020-01-04T00:00:00.000Z,,b6d33d873730f3efcf00d4e500208cd6,2020-01-04T03:23:30.056Z
5116,,,,,3568584.84,166084.75,,2020-01-04T00:00:00.000Z,,78679fa302471de56548aba569345433,2020-01-04T03:23:30.042Z
5032,,,,,5126349.47,340493.66,,2020-01-04T00:00:00.000Z,,73127325b87197f6cc9e9f4c391616b7,2020-01-04T03:23:30.044Z
5057,,,,,5180774.01,25201.56,,2020-01-04T00:00:00.000Z,,05fea73116bfe3e8a97177760b33865a,2020-01-04T03:23:30.062Z
5082,,,,,4199626.72,166051.7,,2020-01-04T00:00:00.000Z,,b6336d38090774c4ced5b467d0f57811,2020-01-04T03:23:30.060Z
